Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Age
Cleiverth Perez,,3,4,,5.31747,65,0,0,0,,65,298,72,41,38,9,36,,3,39,5.4162,4.9329,1.09797,1.2888,0.131111,0.119412,0.0116993486881256,0.27697,1.6544,0.296402,0.702515,0.430004,,5.61158,-0.943123,-0.736684,999.0,,,,,,,144.10000000000002,2.216923076923077,169,2.6,,,,,,,,,,,,,,,,,,,Cleiverth Perez,sa3002985,672558,25.0
Juan Burgos,SEA,3,4,,4.99509,65,0,0,0,,65,293,67,39,36,10,34,,4,47,6.5529,4.7583,1.37715,1.3158,0.161334,0.11715,0.0441834628582,0.260947,1.5543,0.287762,0.710274,0.425008,,5.35898,-0.943612,-0.866677,999.0,,,,,,,163.8,2.52,175,2.6923076923076925,,,,,,,,,,,,,,,,,,,Juan Burgos,sa3009272,686228,25.1
Xavier Meachem,MIA,3,4,,5.44833,65,0,0,0,,65,302,67,42,39,9,43,,3,50,6.9102,5.9796,1.15563,1.2762,0.16551,0.143221,0.0222892761230468,0.264243,1.7024,0.296893,0.70225,0.412009,,5.60668,-0.943945,-0.708657,999.0,,,,,,,158.10000000000002,2.4323076923076927,170,2.6153846153846154,,,,,,,,,,,,,,,,,,,Xavier Meachem,sa3022410,801870,22.4
Jack Patterson,,3,4,,5.30649,65,0,0,0,,65,303,69,41,38,9,44,,3,46,6.3801,6.0534,1.05397,1.1799,0.15219,0.144397,0.0077930390834808,0.268864,1.7312,0.299454,0.70991,0.439993,,5.61508,-0.945665,-0.736684,999.0,,,,,,,141.9,2.183076923076923,159,2.4461538461538463,,,,,,,,,,,,,,,,,,,Jack Patterson,sa3007860,682163,29.5
Cody Greenhill,WSN,3,4,,5.45976,65,0,0,0,,65,299,68,42,39,10,41,,3,46,6.4053,5.625,1.13872,1.3545,0.154516,0.135693,0.0188232660293579,0.26678,1.6747,0.292661,0.702049,0.405522,,5.71348,-0.947099,-0.784377,999.0,,,,,,,141.2,2.172307692307692,155,2.3846153846153846,,,,,,,,,,,,,,,,,,,Cody Greenhill,sa3017608,676112,26.4
Yohanse Morel,,3,4,,5.40675,65,0,0,0,,65,300,69,42,39,9,40,,4,47,6.4854,5.589,1.16039,1.2906,0.156008,0.134445,0.0215631127357482,0.267588,1.6761,0.296103,0.700788,0.424003,,5.61748,-0.947408,-0.837688,999.0,,,,,,,152.9,2.352307692307692,170,2.6153846153846154,,,,,,,,,,,,,,,,,,,Yohanse Morel,sa3005685,678353,24.5
Shane Gray,,3,4,,5.445,65,0,0,0,,65,298,70,42,39,10,36,,3,45,6.2136,5.0472,1.2311,1.3986,0.150775,0.122472,0.0283031314611434,0.270655,1.6363,0.294159,0.69886,0.401002,,5.62178,-0.95053,-0.837688,999.0,,,,,,,149.0,2.292307692307692,168,2.5846153846153848,,,,,,,,,,,,,,,,,,,Shane Gray,sa3020662,804904,24.8
Zack Matthews,,3,4,,5.45031,65,0,0,0,,65,302,69,42,39,9,42,,3,46,6.426,5.7996,1.10801,1.242,0.153846,0.138849,0.0149967670440673,0.270111,1.7098,0.299906,0.699789,0.44501,,5.62258,-0.951111,-0.837688,999.0,,,,,,,147.9,2.2753846153846156,165,2.5384615384615383,,,,,,,,,,,,,,,,,,,Zack Matthews,sa3017918,686248,26.0
Brandon Beckel,PHI,3,4,,5.62338,65,0,0,0,,65,298,70,43,41,11,37,,3,45,6.1713,5.1156,1.20637,1.5093,0.149553,0.123969,0.0255834311246871,0.271847,1.6469,0.292495,0.695479,0.401604,,5.82828,-0.953629,-0.84375,999.0,,,,,,,133.7,2.0569230769230766,152,2.3384615384615386,,,,,,,,,,,,,,,,,,,Brandon Beckel,sa3023276,699552,23.3
Emmanuel Reyes,KCR,8,16,,5.86935,32,32,0,0,,200,914,239,139,130,33,88,,9,98,4.4163,3.9762,1.11068,1.4904,0.107327,0.0966317,0.0106955394148826,0.292089,1.6344,0.299705,0.67056,0.411632,,5.80488,-0.955846,-0.778762,999.0,,,,,,,357.70000000000005,1.7885000000000002,476,2.38,,,,,,,,,,,,,,,,,,,Emmanuel Reyes,sa3019071,800539,20.8
Bayden Root,MIL,3,4,,5.427,65,0,0,0,,65,302,69,42,39,9,42,,3,47,6.4548,5.7591,1.1208,1.2798,0.154569,0.137909,0.0166594833135604,0.269612,1.7043,0.298592,0.703219,0.445621,,5.65698,-0.956035,-0.812218,999.0,,,,,,,149.9,2.306153846153846,167,2.5692307692307694,,,,,,,,,,,,,,,,,,,Bayden Root,sa3023040,694843,26.3
Liam Sullivan,WSN,8,16,,5.55741,32,32,0,0,,200,922,215,132,123,31,121,,9,130,5.8653,5.4387,1.07844,1.4148,0.141367,0.131085,0.0102819949388504,0.271421,1.6791,0.291209,0.699442,0.402923,,5.85698,-0.957456,-0.500905,999.0,,,,,,,409.7000000000001,2.0485,467,2.335,,,,,,,,,,,,,,,,,,,Liam Sullivan,sa3022952,807715,22.8
Gary Gill Hill,TBR,9,16,,5.53896,32,32,0,0,,200,908,227,132,123,32,94,,9,116,5.2164,4.2381,1.23083,1.422,0.127693,0.103745,0.0239480063319206,0.282408,1.6068,0.297723,0.684758,0.439123,,5.61168,-0.957872,-1.1812,999.0,,,,,,,419.19999999999993,2.0959999999999996,507,2.535,,,,,,,,,,,,,,,,,,,Gary Gill Hill,sa3020972,804541,20.4
Max Gieg,LAA,3,4,,5.62635,65,0,0,0,,65,301,69,43,41,11,41,,3,49,6.8148,5.7204,1.19132,1.4553,0.163401,0.13716,0.0262408256530761,0.268751,1.6973,0.296873,0.701466,0.407961,,5.80468,-0.958322,-0.890761,999.0,,,,,,,132.29999999999998,2.035384615384615,148,2.276923076923077,,,,,,,,,,,,,,,,,,,Max Gieg,sa3019954,688944,23.7
Steven Fulgencio,,3,4,,5.43177,65,0,0,0,,65,303,72,42,39,8,42,,4,41,5.6259,5.8023,0.969598,1.1151,0.134027,0.138229,-0.0042023956775665,0.278344,1.7475,0.304669,0.697187,0.498001,,5.63298,-0.958661,-0.837688,999.0,,,,,,,139.40000000000003,2.1446153846153853,165,2.5384615384615383,,,,,,,,,,,,,,,,,,,Steven Fulgencio,sa3019427,683728,24.4
Nick Lockhart,TEX,3,4,,5.60853,65,0,0,0,,65,298,73,43,41,11,33,,3,43,5.8968,4.6143,1.27794,1.4895,0.142932,0.111846,0.0310863852500915,0.278065,1.6308,0.29766,0.690873,0.417791,,5.69658,-0.958844,-1.00243,999.0,,,,,,,133.89999999999998,2.0599999999999996,160,2.4615384615384617,,,,,,,,,,,,,,,,,,,Nick Lockhart,sa3011743,686957,24.0
Kendall Williams,,9,16,,5.63175,32,32,0,0,,200,915,231,134,125,31,95,,12,105,4.7394,4.2903,1.10468,1.4103,0.115054,0.104151,0.0109023377299308,0.286025,1.6323,0.297566,0.681143,0.454003,,5.76078,-0.959303,-0.820984,999.0,,,,,,,387.1,1.9355,486,2.43,,,,,,,,,,,,,,,,,,,Kendall Williams,sa3011674,683086,24.5
Layonel Ovalles,NYM,3,3,,5.22495,65,0,0,0,,65,298,68,40,38,10,37,,4,47,6.4818,5.1795,1.25143,1.3248,0.157283,0.125682,0.0316007882356643,0.263887,1.6173,0.290407,0.705772,0.417508,,5.53298,-0.959438,-0.810521,999.0,,,,,,,152.2,2.3415384615384616,166,2.5538461538461537,,,,,,,,,,,,,,,,,,,Layonel Ovalles,sa3015993,693803,21.7
JJ Sanchez,TOR,3,4,,5.21838,65,0,0,0,,65,304,68,41,38,8,44,,4,47,6.5655,6.1452,1.06839,1.134,0.156176,0.146179,0.0099978595972061,0.265485,1.7256,0.298399,0.711464,0.451629,,5.57478,-0.959623,-0.874296,999.0,,,,,,,155.8,2.396923076923077,171,2.6307692307692307,,,,,,,,,,,,,,,,,,,JJ Sanchez,sa3022861,803039,25.4
Edgar Escobar,,3,5,,5.51358,65,0,0,0,,65,291,72,42,40,12,26,,3,42,5.7726,3.6234,1.59314,1.6596,0.143074,0.0898059,0.0532679110765457,0.275668,1.5139,0.289159,0.688439,0.359015,,5.63598,-0.960838,-0.837688,999.0,,,,,,,143.2,2.2030769230769227,166,2.5538461538461537,,,,,,,,,,,,,,,,,,,Edgar Escobar,sa3007244,681592,28.1
Kole Ramage,,3,4,,5.49189,65,0,0,0,,65,300,71,42,40,9,39,,3,43,5.9814,5.3433,1.11942,1.2996,0.143977,0.128618,0.0153596103191375,0.274941,1.6867,0.299583,0.696445,0.440017,,5.63628,-0.961056,-0.837688,999.0,,,,,,,145.70000000000002,2.241538461538462,168,2.5846153846153848,,,,,,,,,,,,,,,,,,,Kole Ramage,sa3020262,690945,26.4
Jose Guedez,HOU,9,15,,5.6097,32,32,0,0,,200,917,212,133,125,32,117,,11,145,6.5466,5.2506,1.24683,1.4589,0.158579,0.127186,0.0313930660486221,0.268442,1.6438,0.293495,0.691388,0.411855,,5.72938,-0.961074,-0.97265,999.0,,,,,,,441.19999999999993,2.2059999999999995,490,2.45,,,,,,,,,,,,,,,,,,,Jose Guedez,sa3019682,803247,23.4
Will Geerdes,SDP,3,4,,5.34699,65,0,0,0,,65,298,69,41,39,9,39,,3,43,5.9436,5.4009,1.10048,1.296,0.143847,0.130712,0.0131344050168991,0.270959,1.667,0.294564,0.703153,0.444478,,5.67818,-0.961078,-0.817751,999.0,,,,,,,150.9,2.3215384615384616,168,2.5846153846153848,,,,,,,,,,,,,,,,,,,Will Geerdes,sa3020333,803177,24.9
Brock Bell,CIN,3,4,,5.87682,65,0,0,0,,65,297,76,45,42,13,29,,3,40,5.5665,4.0833,1.36324,1.7676,0.135398,0.0993214,0.0360770523548126,0.285437,1.6154,0.296559,0.688431,0.400954,,5.97698,-0.961473,-0.861768,999.0,,,,,,,107.50000000000004,1.6538461538461542,140,2.1538461538461537,,,,,,,,,,,,,,,,,,,Brock Bell,sa3011571,687770,26.9
Davison Palermo,COL,3,4,,6.21027,65,0,0,0,,65,305,77,48,45,11,38,,4,41,5.6493,5.292,1.06752,1.4634,0.133638,0.125186,0.0084521919488906,0.293016,1.7741,0.314188,0.673086,0.446167,,5.97218,-0.962421,-0.813444,999.0,,,,,,,101.5,1.5615384615384615,138,2.123076923076923,,,,,,,,,,,,,,,,,,,Davison Palermo,sa3020480,801754,25.2
Wander Arias,WSN,3,4,,5.44536,65,0,0,0,,65,297,70,42,39,10,35,,4,41,5.7312,4.9131,1.16651,1.4112,0.139527,0.11961,0.0199167355895042,0.271429,1.6216,0.28992,0.696037,0.41149,,5.73398,-0.962559,-0.785028,999.0,,,,,,,141.0,2.169230769230769,160,2.4615384615384617,,,,,,,,,,,,,,,,,,,Wander Arias,sa3011440,691429,25.3
Darren Bowen,MIN,8,16,,5.74947,32,32,0,0,,200,910,226,136,128,36,91,,11,128,5.7735,4.0869,1.41268,1.6173,0.140958,0.0997803,0.0411777570843696,0.279794,1.5857,0.295328,0.680673,0.382418,,5.73938,-0.962592,-1.20146,999.0,,,,,,,399.6,1.998,482,2.41,,,,,,,,,,,,,,,,,,,Darren Bowen,sa3020945,804539,24.0
Alex Martinez,LAA,3,4,,5.59458,65,0,0,0,,65,302,69,43,40,10,42,,3,47,6.552,5.8815,1.114,1.3788,0.156593,0.140568,0.0160249471664428,0.270541,1.721,0.298342,0.70175,0.433833,,5.81168,-0.963277,-0.890761,999.0,,,,,,,137.6,2.1169230769230767,154,2.3692307692307693,,,,,,,,,,,,,,,,,,,Alex Martinez,sa3015284,692624,22.4
Kelvin Ramirez,LAD,3,4,,5.51628,65,0,0,0,,65,299,70,43,40,10,39,,3,46,6.3855,5.3712,1.18884,1.4535,0.154273,0.129767,0.0245053172111511,0.270605,1.6681,0.294634,0.703329,0.420719,,5.76728,-0.964234,-0.967424,999.0,,,,,,,142.0,2.1846153846153844,161,2.476923076923077,,,,,,,,,,,,,,,,,,,Kelvin Ramirez,sa3015492,699062,23.7
Brett Standlee,SFG,3,4,,5.15169,65,0,0,0,,65,294,71,40,37,9,31,,3,42,5.8122,4.338,1.33983,1.269,0.142655,0.106472,0.0361829027533531,0.272357,1.572,0.295151,0.696712,0.435625,,5.28258,-0.96463,-0.792081,999.0,,,,,,,167.70000000000002,2.58,190,2.923076923076923,,,,,,,,,,,,,,,,,,,Brett Standlee,sa3017388,685402,26.4
Carson Jacobs,CHW,3,4,,5.64003,65,0,0,0,,65,303,67,43,41,11,44,,3,52,7.1397,6.147,1.16149,1.4733,0.170309,0.146629,0.0236796885728836,0.263518,1.7181,0.293302,0.706687,0.387547,,5.89798,-0.966124,-0.923376,999.0,,,,,,,134.5,2.0692307692307694,145,2.230769230769231,,,,,,,,,,,,,,,,,,,Carson Jacobs,sa3022872,801941,23.5
Derek Molina,,3,4,,5.50089,65,0,0,0,,65,299,71,42,40,10,37,,3,44,6.1371,5.085,1.2069,1.3878,0.148465,0.123013,0.0254517719149589,0.272896,1.6514,0.296416,0.696542,0.407,,5.64328,-0.966137,-0.837688,999.0,,,,,,,141.4,2.1753846153846155,163,2.5076923076923077,,,,,,,,,,,,,,,,,,,Derek Molina,sa3005202,676670,27.6
Adam Serwinowski,CIN,8,16,,5.95269,32,32,0,0,,200,935,223,141,132,36,123,,10,138,6.1902,5.5557,1.11421,1.6038,0.147123,0.132043,0.0150802135467529,0.278198,1.7319,0.298169,0.693731,0.417885,,6.11298,-0.968764,-0.67664,999.0,,,,,,,334.4000000000001,1.6720000000000004,409,2.045,,,,,,,,,,,,,,,,,,,Adam Serwinowski,sa3020626,703445,20.7
Cade Denton,COL,2,4,,6.25563,65,0,0,0,,65,305,79,48,45,11,36,,4,39,5.3793,5.022,1.07115,1.5021,0.12755,0.119078,0.0084720477461814,0.296621,1.7659,0.31473,0.670783,0.444145,,5.98218,-0.969349,-0.813444,999.0,,,,,,,98.29999999999998,1.512307692307692,140,2.1538461538461537,,,,,,,,,,,,,,,,,,,Cade Denton,sa3023047,814106,23.1
Devon Roedahl,,3,4,,5.49477,65,0,0,0,,65,300,73,42,40,9,36,,3,40,5.5278,5.0364,1.09757,1.3005,0.13329,0.121441,0.0118489637970924,0.279243,1.6759,0.30004,0.693743,0.446009,,5.64778,-0.969403,-0.837688,999.0,,,,,,,143.5,2.207692307692308,171,2.6307692307692307,,,,,,,,,,,,,,,,,,,Devon Roedahl,sa3010774,663353,28.2
Ben Simon,NYM,3,4,,5.31594,65,0,0,0,,65,297,69,41,38,10,35,,3,47,6.4656,4.8843,1.32375,1.4112,0.157406,0.118909,0.0384969264268875,0.266307,1.6001,0.290948,0.702531,0.40016,,5.54828,-0.969961,-0.91425,999.0,,,,,,,158.6,2.44,175,2.6923076923076925,,,,,,,,,,,,,,,,,,,Ben Simon,sa3023164,815084,22.9
Graham Osman,CIN,3,4,,5.77575,65,0,0,0,,65,307,72,45,42,10,45,,3,45,6.1902,6.1659,1.00394,1.3716,0.14572,0.145148,0.0005720257759094,0.278495,1.7939,0.30447,0.700647,0.463091,,5.98788,-0.970222,-0.863068,999.0,,,,,,,116.8,1.796923076923077,141,2.169230769230769,,,,,,,,,,,,,,,,,,,Graham Osman,sa3023063,690104,24.0
Gerlin Rosario,TBR,3,4,,5.30019,65,0,0,0,,65,295,68,41,38,10,35,,3,48,6.6618,4.9131,1.35593,1.4112,0.163147,0.120322,0.0428256541490554,0.263728,1.5857,0.289917,0.701591,0.385246,,5.50738,-0.972364,-0.928454,999.0,,,,,,,163.2,2.51076923076923,177,2.723076923076923,,,,,,,,,,,,,,,,,,,Gerlin Rosario,sa3019251,703895,23.0
Ty Madrigal,,3,4,,5.47488,65,0,0,0,,65,303,70,42,40,10,43,,4,44,6.0381,5.9067,1.02225,1.341,0.143785,0.140656,0.0031290203332901,0.271356,1.7284,0.294826,0.709172,0.42904,,5.90698,-0.972438,-0.822465,999.0,,,,,,,123.0,1.892307692307692,142,2.1846153846153844,,,,,,,,,,,,,,,,,,,Ty Madrigal,sa3014800,687046,27.9
Ryan Long,BAL,9,14,,5.45085,32,32,0,0,,200,888,221,128,121,39,74,,9,131,5.8734,3.3075,1.77578,1.7757,0.146949,0.0827516,0.0641972571611404,0.273781,1.4704,0.284914,0.694033,0.350691,,5.66398,-0.972723,-0.709083,999.0,,,,,,,438.69999999999993,2.1935,506,2.53,,,,,,,,,,,,,,,,,,,Ryan Long,sa3017616,702465,25.3
Ocean Gabonia,NYY,3,4,,5.52735,65,0,0,0,,65,300,72,43,40,11,36,,3,43,5.9499,4.9761,1.1957,1.4679,0.143468,0.119987,0.0234809070825576,0.275396,1.6571,0.295451,0.700888,0.424833,,5.76008,-0.97282,-1.02645,999.0,,,,,,,127.5,1.9615384615384617,151,2.3230769230769233,,,,,,,,,,,,,,,,,,,Ocean Gabonia,sa3017391,695589,23.5
Patrick Maybach,,3,4,,5.38452,65,0,0,0,,65,301,70,42,39,9,40,,3,44,6.1047,5.5611,1.09775,1.2717,0.146375,0.133341,0.0130341053009033,0.271783,1.6956,0.297676,0.70491,0.419004,,5.65288,-0.973104,-0.837688,999.0,,,,,,,147.3,2.266153846153846,167,2.5692307692307694,,,,,,,,,,,,,,,,,,,Patrick Maybach,sa3025063,689598,27.1
Tyler Vogel,SFG,3,4,,5.13765,65,0,0,0,,65,298,69,40,37,8,37,,3,45,6.2577,5.1084,1.22498,1.1556,0.151845,0.123957,0.027888186275959,0.268418,1.6315,0.297939,0.700539,0.460312,,5.29128,-0.973157,-0.794034,999.0,,,,,,,173.20000000000002,2.664615384615385,191,2.9384615384615387,,,,,,,,,,,,,,,,,,,Tyler Vogel,sa3020406,804922,24.2
Alan Perdomo,COL,2,4,,6.23691,65,0,0,0,,65,305,80,48,45,10,36,,4,34,4.7547,4.9716,0.956372,1.4256,0.112596,0.117732,-0.0051364004611968,0.302134,1.7868,0.316573,0.669759,0.477284,,5.98828,-0.973575,-0.813444,999.0,,,,,,,98.0,1.5076923076923077,143,2.2,,,,,,,,,,,,,,,,,,,Alan Perdomo,sa3006399,679595,23.5
Caden Grice,ARI,9,15,,5.54292,32,32,0,0,,200,927,220,132,123,28,120,,11,135,6.0606,5.4162,1.11898,1.2411,0.145223,0.129782,0.0154410153627395,0.276624,1.7029,0.303925,0.691663,0.431035,,5.58188,-0.974079,-0.364714,999.0,,,,,,,440.6,2.2030000000000003,513,2.565,,,,,,,,,,,,,,,,,,,Caden Grice,sa3023166,694364,22.7
Luis Moncada,,3,5,,5.44122,65,0,0,0,,65,299,74,42,39,9,35,,3,37,5.1093,4.8222,1.05954,1.3068,0.123547,0.116605,0.0069423243403434,0.282275,1.6695,0.299237,0.696553,0.444997,,5.65478,-0.974483,-0.837688,999.0,,,,,,,137.9,2.121538461538462,168,2.5846153846153848,,,,,,,,,,,,,,,,,,,Luis Moncada,sa873694,664324,27.0
Derrick Edington,TBR,3,4,,5.35041,65,0,0,0,,65,298,68,41,39,9,39,,3,48,6.6024,5.3766,1.22799,1.296,0.15993,0.130238,0.0296926200389862,0.267244,1.6505,0.296801,0.700808,0.418597,,5.51048,-0.974678,-0.928454,999.0,,,,,,,163.5,2.5153846153846153,178,2.7384615384615385,,,,,,,,,,,,,,,,,,,Derrick Edington,sa3023665,689433,25.6
Dennis Boatman,CIN,3,4,,5.87628,65,0,0,0,,65,305,71,45,42,11,43,,3,48,6.5898,5.9373,1.1099,1.5075,0.156186,0.140721,0.0154650062322616,0.27522,1.7556,0.301213,0.697061,0.433228,,5.99788,-0.976395,-0.862418,999.0,,,,,,,119.1,1.832307692307692,140,2.1538461538461537,,,,,,,,,,,,,,,,,,,Dennis Boatman,sa3017778,677323,25.2
Will Schomberg,MIA,8,17,,5.76207,32,32,0,0,,200,925,218,136,128,32,113,,13,141,6.3387,5.1021,1.24237,1.4607,0.152347,0.122626,0.0297209545969963,0.273677,1.6592,0.297638,0.683459,0.398945,,5.76318,-0.977246,-0.635804,999.0,,,,,,,423.6,2.1180000000000003,488,2.44,,,,,,,,,,,,,,,,,,,Will Schomberg,sa3023160,801696,24.0
Luis Rijo,,9,16,,5.72805,32,32,0,0,,200,912,229,135,127,35,92,,10,118,5.3001,4.1571,1.27495,1.5543,0.129201,0.101338,0.0278630927205085,0.283331,1.6082,0.29645,0.681342,0.406974,,5.77038,-0.977761,-0.908479,999.0,,,,,,,384.1,1.9205,475,2.375,,,,,,,,,,,,,,,,,,,Luis Rijo,sa916950,665894,26.4
Danny Wilkinson,PHI,3,4,,5.3928,65,0,0,0,,65,304,62,41,39,10,50,,3,57,7.8696,6.9264,1.13617,1.3788,0.187198,0.164761,0.0224363058805465,0.248748,1.7279,0.285001,0.720553,0.361178,,5.86478,-0.97888,-0.642543,999.0,,,,,,,151.8,2.3353846153846156,150,2.3076923076923075,,,,,,,,,,,,,,,,,,,Danny Wilkinson,sa3020747,700673,24.3
Joel Condreay,,3,4,,5.51322,65,0,0,0,,65,301,70,42,40,10,40,,3,46,6.3738,5.5773,1.14281,1.3302,0.153058,0.133931,0.0191268622875213,0.270722,1.6923,0.297746,0.699215,0.417001,,5.66648,-0.982972,-0.837688,999.0,,,,,,,139.0,2.1384615384615384,158,2.4307692307692306,,,,,,,,,,,,,,,,,,,Joel Condreay,sa3008102,682154,28.6
Nolan Santos,MIN,3,4,,5.53023,65,0,0,0,,65,300,69,43,40,10,39,,3,47,6.5313,5.3451,1.22192,1.3896,0.157419,0.128829,0.0285900235176086,0.269053,1.6618,0.295727,0.697131,0.395822,,5.64498,-0.984005,-1.01474,999.0,,,,,,,146.6,2.255384615384615,163,2.5076923076923077,,,,,,,,,,,,,,,,,,,Nolan Santos,sa3023104,813828,24.2
Shane Rademacher,SFG,3,5,,5.24673,65,0,0,0,,65,295,72,41,38,9,31,,3,42,5.7843,4.3362,1.33396,1.2888,0.14172,0.10624,0.0354795977473259,0.274775,1.5845,0.297317,0.692981,0.440655,,5.30838,-0.984101,-0.89481,999.0,,,,,,,165.10000000000002,2.5400000000000005,190,2.923076923076923,,,,,,,,,,,,,,,,,,,Shane Rademacher,sa3023258,815780,24.0
A.J. Candelario,,3,4,,5.51196,65,0,0,0,,65,299,69,42,40,10,39,,3,44,6.1605,5.4666,1.12693,1.3914,0.14874,0.131986,0.0167535841464996,0.269012,1.6697,0.291884,0.699944,0.401517,,5.76658,-0.985441,-0.784377,999.0,,,,,,,140.6,2.163076923076923,157,2.4153846153846152,,,,,,,,,,,,,,,,,,,A.J. Candelario,sa3018176,668826,27.2
Connor Fenlong,,3,4,,5.48109,65,0,0,0,,65,301,72,42,40,9,38,,3,40,5.5116,5.3199,1.03603,1.2546,0.132411,0.127805,0.0046053975820541,0.278574,1.7013,0.300232,0.696018,0.45799,,5.67298,-0.987687,-0.837688,999.0,,,,,,,140.10000000000002,2.155384615384616,165,2.5384615384615383,,,,,,,,,,,,,,,,,,,Connor Fenlong,sa3023034,689181,25.4
Ryan Ammons,NYM,3,3,,5.09976,65,0,0,0,,65,302,64,39,37,9,46,,3,53,7.3107,6.3756,1.14667,1.2186,0.174876,0.152508,0.0223681330680847,0.25351,1.6942,0.289163,0.722233,0.408537,,5.57128,-0.988063,-0.706541,999.0,,,,,,,162.9,2.5061538461538464,167,2.5692307692307694,,,,,,,,,,,,,,,,,,,Ryan Ammons,sa3023523,686825,23.8
Collin Sullivan,,3,4,,5.5377,65,0,0,0,,65,301,69,43,40,10,41,,3,47,6.5331,5.6349,1.1594,1.3446,0.156714,0.135168,0.0215457677841186,0.269579,1.6935,0.297646,0.699031,0.408999,,5.67438,-0.988703,-0.938454,999.0,,,,,,,140.6,2.163076923076923,157,2.4153846153846152,,,,,,,,,,,,,,,,,,,Collin Sullivan,sa3017192,670238,27.4
Michael Sansone,BOS,3,4,,5.73786,65,0,0,0,,65,298,75,44,41,11,32,,4,38,5.2605,4.3821,1.20045,1.4913,0.127648,0.106333,0.021314688026905,0.284097,1.6334,0.298533,0.682237,0.392971,,5.78178,-0.988778,-0.791047,999.0,,,,,,,118.7,1.826153846153846,150,2.3076923076923075,,,,,,,,,,,,,,,,,,,Michael Sansone,sa3020083,806333,25.3
Alfredo Ruiz,,3,4,,5.20092,65,0,0,0,,65,300,68,40,38,9,41,,3,45,6.2838,5.6853,1.10527,1.2294,0.151289,0.13688,0.014409527182579,0.265679,1.6768,0.293169,0.712122,0.412406,,5.58978,-0.992344,-0.66565,999.0,,,,,,,151.5,2.330769230769231,166,2.5538461538461537,,,,,,,,,,,,,,,,,,,Alfredo Ruiz,sa3017506,701619,24.9
Cole Patten,DET,3,5,,5.4009,65,0,0,0,,65,297,73,42,39,9,33,,3,36,5.0463,4.5351,1.11272,1.2807,0.122665,0.110238,0.0124261602759361,0.280161,1.6304,0.296633,0.689152,0.452378,,5.54528,-0.992465,-0.973548,999.0,,,,,,,144.5,2.223076923076923,172,2.646153846153846,,,,,,,,,,,,,,,,,,,Cole Patten,sa3020623,696516,25.5
Hayden Nierman,BAL,3,4,,5.37003,65,0,0,0,,65,300,70,42,39,9,40,,3,45,6.2919,5.5854,1.12649,1.2474,0.151222,0.134242,0.0169803202152252,0.272536,1.6981,0.301325,0.703429,0.457404,,5.57828,-0.993938,-0.994379,999.0,,,,,,,149.3,2.2969230769230773,169,2.6,,,,,,,,,,,,,,,,,,,Hayden Nierman,sa3020573,805988,25.1
Graham Hoffman,,3,4,,5.46075,65,0,0,0,,65,302,69,42,39,9,43,,3,46,6.3567,5.8914,1.07898,1.2672,0.152121,0.140986,0.0111350417137146,0.269062,1.7157,0.297197,0.702301,0.434005,,5.68218,-0.994361,-0.837688,999.0,,,,,,,144.9,2.229230769230769,162,2.4923076923076923,,,,,,,,,,,,,,,,,,,Graham Hoffman,sa3018238,668977,26.1
Manuel Mercedes,SFG,9,15,,5.31639,32,32,0,0,,200,921,233,128,118,24,102,,11,99,4.4649,4.6071,0.969135,1.0647,0.107731,0.111162,-0.0034310594201087,0.288552,1.6771,0.30578,0.686215,0.53353,,5.41288,-0.995123,-0.725499,999.0,,,,,,,438.0,2.19,547,2.735,,,,,,,,,,,,,,,,,,,Manuel Mercedes,sa3015214,692352,22.4
Geoffrey Gilbert,NYY,3,4,,5.39091,65,0,0,0,,65,301,67,41,39,11,42,,3,50,6.9615,5.8131,1.19755,1.4571,0.166774,0.139263,0.0275118499994277,0.261509,1.6786,0.288957,0.716696,0.380132,,5.79118,-0.995397,-0.824545,999.0,,,,,,,136.5,2.1,147,2.2615384615384615,,,,,,,,,,,,,,,,,,,Geoffrey Gilbert,sa3020807,687280,23.8
Matt Merrill,DET,3,4,,5.2695,65,0,0,0,,65,302,64,41,38,9,45,,4,54,7.4214,6.2226,1.19265,1.2348,0.177524,0.148848,0.0286760032176971,0.253144,1.6776,0.289366,0.708439,0.39016,,5.54848,-0.995466,-0.871721,999.0,,,,,,,164.9,2.536923076923077,169,2.6,,,,,,,,,,,,,,,,,,,Matt Merrill,sa3004364,677017,26.7
Connor Housley,CHW,3,4,,5.68332,65,0,0,0,,65,303,69,44,41,11,43,,3,49,6.7905,5.9328,1.14457,1.4922,0.162084,0.141611,0.0204726010560989,0.267081,1.7131,0.293519,0.703656,0.392516,,5.93988,-0.99551,-1.02405,999.0,,,,,,,126.29999999999998,1.943076923076923,142,2.1846153846153844,,,,,,,,,,,,,,,,,,,Connor Housley,sa3024915,687355,23.5
